X_text,X_emb,y_text,y_emb
requirements,11100010101,user,10011110010
user,10011110010,interfaces,01001011000
interfaces,01001011000,bootstrap,00010111111
bootstrap,00010111111,offers,11011111111
offers,11011111111,standardized,10111010011
standardized,10111010011,ui,10010101001
ui,10010101001,framework,01110101000
framework,01110101000,maintains,11000011011
maintains,11000011011,consistent,00111001001
consistent,00111001001,set,10101111111
set,10101111111,user,10011110010
user,10011110010,interface,01001001000
interface,01001001000,tools,10010011011
tools,10010011011,housingu,01010111111
housingu,01010111111,utilize,10011011111
frontfacing,01110110010,interfaces,01001011000
interfaces,01001011000,follow,01111100100
follow,01111100100,bootstrap,00010111111
bootstrap,00010111111,design,00100010110
design,00100010110,guidelines,01010000101
every,01101011010,page,11010110101
page,11010110101,include,01011111010
include,01011111010,standard,10111010010
standard,10111010010,header,01010011001
header,01010011001,including,01011111101
including,01011111101,housingu,01010111111
housingu,01010111111,logo,01000000000
logo,01000000000,important,01011101001
important,01011101001,links,01000011001
additionally,00000101101,page,11010110101
page,11010110101,contain,00111000010
contain,00111000010,general,01110011100
general,01110011100,footer,01111100011
footer,01111100011,includes,01011111111
includes,01011111111,important,01011101001
important,01011101001,links,01000011001
housingu,01010111111,use,10011110101
use,10011110101,hardware,01010011000
hardware,01010011000,interfaces,01001011000
interfaces,01001011000,software,10101000011
software,10101000011,interfaces,01001011000
interfaces,01001011000,product,11111010010
product,11111010010,run,10100010100
run,10100010100,heroku,01010010100
heroku,01010010100,platform,11110010110
platform,11110010110,cloud,00110111010
cloud,00110111010,essentially,01101010111
essentially,01101010111,receives,11101111101
receives,11101111101,code,00110111001
code,00110111001,command,00110100010
command,00110100010,line,01000011110
line,01000011110,call,00010011000
call,00010011000,referencing,11101100010
referencing,11101100010,github,01110011000
github,01110011000,repo,11100110101
repo,11100110101,compiles,00111101111
compiles,00111101111,code,00110111001
code,00110111001,hosts,01010110101
hosts,01010110101,isolated,01001111110
isolated,01001111110,unix,10011101100
unix,10011101100,v,10011011110
hooks,01010110110,database,00101100001
database,00101100001,deploys,00100110010
deploys,00100110010,domain,01100010111
afterward,00001101110,messages,11001100010
messages,11001100010,passed,11010011111
passed,11010011111,would,10001101110
would,10001101110,get,01110011001
get,01110011001,post,11110111010
post,11110111010,requests,11100010011
requests,11100010011,user,10011110010
user,10011110010,well,10001010111
well,10001010111,calls,00010001000
calls,00010001000,add,00000101001
add,00000101001,remove,11100101011
remove,11100101011,select,10100100010
select,10100100010,data,00101100011
data,00101100011,database,00101100001
database,00101100001,communications,00111100011
communications,00111100011,interfaces,01001011000
interfaces,01001011000,site,10101001001
site,10101001001,secured,10100101101
secured,10100101101,via,10011000010
via,10011000010,https,01010111000
https,01010111000,connection,00111011111
connection,00111011111,prevent,11111101100
prevent,11111101100,session,10101111010
session,10101111010,hijacking,01010010011
use,10011110101,captcha,00010000110
captcha,00010000110,images,01011100001
images,01011100001,ensure,01101111111
ensure,01101111111,communication,00111100001
communication,00111100001,originates,11010101101
originates,11010101101,human,01010101000
human,01010101000,thus,10010001100
thus,10010001100,prevent,11111101100
prevent,11111101100,spam,10111000110
spam,10111000110,data,00101100011
data,00101100011,certain,00110001001
certain,00110001001,extent,01111001101
furthermore,01110010101,sensitive,10101101101
sensitive,10101101101,data,00101100011
data,00101100011,stored,10111101111
stored,10111101111,database,00101100001
database,00101100001,using,10011011100
using,10011011100,industry,01011010111
industry,01011010111,standard,10111010010
standard,10111010010,encryption,01101101001
emails,01101100011,sent,10101101111
sent,10101101111,restore,11100000010
restore,11100000010,password,11010011110
password,11010011110,change,00110011011
change,00110011011,contain,00111000010
contain,00111000010,randomized,11101001011
randomized,11101001011,temporary,10110000101
temporary,10110000101,password,11010011110
password,11010011110,plaintext,11110011100
plaintext,11110011100,prevent,11111101100
prevent,11111101100,identity,01010100110
identity,01010100110,theft,10010000011
functional,01110010000,requirements,11100010101
requirements,11100010101,searchfilter,10100111000
searchfilter,10100111000,search,10100111011
search,10100111011,filter,01111110010
filter,01111110010,features,01111010101
features,01111010101,allow,00001110101
allow,00001110101,users,10011010111
users,10011010111,view,10011000001
view,10011000001,list,01000011000
list,01000011000,vacant,10011011010
vacant,10011011010,units,10011100111
units,10011100111,based,00010100000
based,00010100000,certain,00110001001
certain,00110001001,criteria,00101111111
criteria,00101111111,define,00100101110
example,01101001010,user,10011110010
user,10011110010,want,10001001010
want,10001001010,search,10100111011
search,10100111011,units,10011100111
units,10011100111,available,00011101000
available,00011101000,within,10001111101
within,10001111101,certain,00110001001
certain,00110001001,distance,01100001010
distance,01100001010,santa,10100010001
santa,10100010001,barbara,00011100001
barbara,00011100001,dollars,01100010101
dollars,01100010101,month,11001010010
month,11001010010,rent,11100101001
localization,01000001101,feature,01111010100
feature,01111010100,allow,00001110101
allow,00001110101,users,10011010111
users,10011010111,search,10100111011
search,10100111011,different,00100000111
different,00100000111,locations,01000000101
locations,01000000101,united,10011100110
united,10011100110,states,10111110100
instantly,01011000110,find,01111110100
find,01111110100,users,10011010111
users,10011010111,location,01000000100
location,01000000100,google,01110000100
google,01110000100,show,10101110000
show,10101110000,different,00100000111
different,00100000111,listings,01000001011
listings,01000001011,area,00011000101
users,10011010111,also,00001110001
also,00001110001,option,11011100000
option,11011100000,searching,10100101000
searching,10100101000,whichever,10001110011
whichever,10001110011,location,01000000100
location,01000000100,choose,00110010001
geographical,01110011011,distances,01100001011
distances,01100001011,geographical,01110011011
geographical,01110011011,distancing,01100001001
distancing,01100001001,feature,01111010100
feature,01111010100,show,10101110000
show,10101110000,users,10011010111
users,10011010111,distances,01100001011
distances,01100001011,certain,00110001001
certain,00110001001,high,01010010110
high,01010010110,priority,11111111010
priority,11111111010,sites,10101001011
sites,10101001011,school,10100110100
school,10100110100,districts,01100011010
districts,01100011010,parks,11010010000
parks,11010010000,malls,11000011100
malls,11000011100,restaurants,11100000110
traffic,10010010101,proximity,11101000000
proximity,11101000000,feature,01111010100
feature,01111010100,allow,00001110101
allow,00001110101,users,10011010111
users,10011010111,see,10100100101
see,10100100101,different,00100000111
different,00100000111,traffic,10010010101
traffic,10010010101,patterns,11010011000
patterns,11010011000,around,00011001111
around,00011001111,could,00101010101
could,00101010101,give,01110001000
give,01110001000,ideas,01010101101
ideas,01010101101,long,11000000001
long,11000000001,take,10110011100
take,10110011100,commute,00111100010
commute,00111100010,work,10001101000
work,10001101000,even,01101011101
even,01101011101,friends,01110110101
friends,01110110101,house,01010111100
feature,01111010100,able,00000000011
able,00000000011,show,10101110000
show,10101110000,traffic,10010010101
traffic,10010010101,different,00100000111
different,00100000111,times,10010001111
times,10010001111,areas,00011000100
draw,01100010000,information,01011011111
information,01011011111,using,10011011100
using,10011011100,traffic,10010010101
traffic,10010010101,information,01011011111
information,01011011111,google,01110000100
google,01110000100,maps,11000110111
price,11111101111,comparison,00111100101
comparison,00111100101,comparing,00111100111
comparing,00111100111,prices,11111101110
prices,11111101110,different,00100000111
different,00100000111,properties,11111001001
properties,11111001001,one,11011101000
one,11011101000,important,01011101001
important,01011101001,features,01111010101
features,01111010101,potential,11110101001
potential,11110101001,buyers,00010011010
price,11111101111,comparison,00111100101
comparison,00111100101,tool,10010011001
tool,10010011001,useful,10011110110
useful,10011110110,allowing,00001110110
allowing,00001110110,price,11111101111
price,11111101111,comparisons,00111100100
comparisons,00111100100,many,11000110010
many,11000110010,different,00100000111
different,00100000111,houses,01010111101
houses,01010111101,many,11000110010
many,11000110010,different,00100000111
different,00100000111,locations,01000000101
noise,11011001110,level,01000010001
level,01000010001,idea,01010101110
idea,01010101110,behind,00010101111
behind,00010101111,feature,01111010100
feature,01111010100,would,10001101110
would,10001101110,give,01110001000
give,01110001000,value,10011001001
value,10011001001,user,10011110010
user,10011110010,average,00011101001
average,00011101001,noise,11011001110
noise,11011001110,level,01000010001
level,01000010001,area,00011000101
example,01101001010,property,11111001011
property,11111001011,might,11001101110
might,11001101110,located,01000001100
located,01000001100,near,11001000010
near,11001000010,freeway,01110111001
freeway,01110111001,even,01101011101
even,01101011101,college,00110101011
college,00110101011,town,10010011101
town,10010011101,parties,11010010100
parties,11010010100,lot,11000000100
lot,11000000100,isla,01001111101
isla,01001111101,vista,10001000101
software,10101000011,requirements,11100010101
requirements,11100010101,specification,10111001111
specification,10111001111,housingu,01010111111
housingu,01010111111,page,11010110101
behaviour,00010101101,user,10011110010
user,10011110010,register,11100100000
register,11100100000,new,11011001100
new,11011001100,account,00000011010
user,10011110010,log,01000000111
log,01000000111,log,01000000111
user,10011110010,recover,11101101111
recover,11101101111,account,00000011010
account,00000011010,details,00100011001
user,10011110010,view,10011000001
view,10011000001,units,10011100111
units,10011100111,posted,11110111001
posted,11110111001,property,11111001011
property,11111001011,owners,11010111101
user,10011110010,filter,01111110010
filter,01111110010,units,10011100111
units,10011100111,geographical,01110011011
geographical,01110011011,distances,01100001011
user,10011110010,filter,01111110010
filter,01111110010,units,10011100111
units,10011100111,noise,11011001110
noise,11011001110,levels,01000010011
user,10011110010,filter,01111110010
filter,01111110010,units,10011100111
units,10011100111,traffic,10010010101
traffic,10010010101,proximity,11101000000
user,10011110010,filter,01111110010
filter,01111110010,units,10011100111
units,10011100111,price,11111101111
price,11111101111,constraints,00111001100
user,10011110010,filter,01111110010
filter,01111110010,units,10011100111
units,10011100111,units,10011100111
units,10011100111,contain,00111000010
contain,00111000010,images,01011100001
user,10011110010,filter,01111110010
filter,01111110010,units,10011100111
units,10011100111,number,11011010011
number,11011010011,bedrooms,00010100101
user,10011110010,filter,01111110010
filter,01111110010,units,10011100111
units,10011100111,number,11011010011
number,11011010011,bathrooms,00010100110
user,10011110010,filter,01111110010
filter,01111110010,units,10011100111
units,10011100111,square,10111011101
square,10111011101,footage,01111100010
user,10011110010,filter,01111110010
filter,01111110010,units,10011100111
units,10011100111,description,00100010001
user,10011110010,filter,01111110010
filter,01111110010,units,10011100111
units,10011100111,location,01000000100
user,10011110010,change,00110011011
change,00110011011,password,11010011110
user,10011110010,change,00110011011
change,00110011011,color,00110101010
color,00110101010,scheme,10100110111
scheme,10100110111,website,10001010100
user,10011110010,change,00110011011
change,00110011011,email,01101100001
user,10011110010,view,10011000001
view,10011000001,selected,10100100001
selected,10100100001,properties,11111001001
properties,11111001001,map,11000110110
user,10011110010,make,11000011110
make,11000011110,comparisons,00111100100
comparisons,00111100100,different,00100000111
different,00100000111,units,10011100111
user,10011110010,securely,10100101100
securely,10100101100,contact,00111000110
contact,00111000110,individual,01011010011
individual,01011010011,property,11111001011
property,11111001011,owners,11010111101
user,10011110010,add,00000101001
add,00000101001,properties,11111001001
properties,11111001001,watch,10001011001
watch,10001011001,list,01000011000
user,10011110010,notified,11011010110
notified,11011010110,listing,01000001001
listing,01000001001,watch,10001011001
watch,10001011001,list,01000011000
list,01000011000,edited,01100101001
user,10011110010,notified,11011010110
notified,11011010110,listing,01000001001
listing,01000001001,watch,10001011001
watch,10001011001,list,01000011000
list,01000011000,deleted,00100111011
user,10011110010,choose,00110010001
choose,00110010001,notified,11011010110
notified,11011010110,email,01101100001
user,10011110010,choose,00110010001
choose,00110010001,notified,11011010110
notified,11011010110,text,10110000001
text,10110000001,message,11001100001
user,10011110010,browse,00010010001
browse,00010010001,watch,10001011001
watch,10001011001,list,01000011000
property,11111001011,owner,11010111111
owner,11010111111,add,00000101001
add,00000101001,remove,11100101011
remove,11100101011,update,10011111000
update,10011111000,units,10011100111
units,10011100111,system,10110010001
property,11111001011,owner,11010111111
owner,11010111111,upload,10011111010
upload,10011111010,multiple,11001011011
multiple,11001011011,images,01011100001
images,01011100001,unit,10011100010
property,11111001011,owner,11010111111
owner,11010111111,see,10100100101
see,10100100101,amount,00001010101
amount,00001010101,interest,01001001010
interest,01001001010,unit,10011100010
unit,10011100010,receives,11101111101
pages,11010110111,website,10001010100
website,10001010100,take,10110011100
take,10110011100,less,01000110000
less,01000110000,one,11011101000
one,11011101000,second,10100101001
second,10100101001,generate,01110011111
generate,01110011111,minimization,11001101000
minimization,11001101000,required,11100010110
required,11100010110,bandwidth,00011100010
bandwidth,00011100010,using,10011011100
using,10011011100,industrystandard,01011010101
industrystandard,01011010101,compression,00111111111
safety,10100010010,security,10100100100
security,10100100100,requirements,11100010101
requirements,11100010101,security,10100100100
security,10100100100,requirements,11100010101
requirements,11100010101,housingu,01010111111
housingu,01010111111,include,01011111010
include,01011111010,following,01111100101
following,01111100101,protection,11111000100
protection,11111000100,user,10011110010
user,10011110010,accounts,00000011111
accounts,00000011111,including,01011111101
including,01011111101,email,01101100001
email,01101100001,addresses,00000100101
addresses,00000100101,personallyidentifiable,11110000100
personallyidentifiable,11110000100,information,01011011111
information,01011011111,captchabased,00010000010
captchabased,00010000010,authentication,00011110010
authentication,00011110010,registration,11100100011
registration,11100100011,used,10011110111
used,10011110111,minimize,11001111000
minimize,11001111000,spam,10111000110
spam,10111000110,verify,10011000100
verify,10011000100,human,01010101000
human,01010101000,users,10011010111
users,10011010111,use,10011110101
use,10011110101,https,01010111000
https,01010111000,order,11010100010
order,11010100010,prevent,11111101100
prevent,11111101100,user,10011110010
user,10011110010,session,10101111010
session,10101111010,hijacking,01010010011
hijacking,01010010011,important,01011101001
important,01011101001,address,00000100100
address,00000100100,security,10100100100
security,10100100100,issues,01001111001
issues,01001111001,order,11010100010
order,11010100010,prevent,11111101100
prevent,11111101100,breach,00010110110
breach,00010110110,information,01011011111
information,01011011111,users,10011010111
users,10011010111,system,10110010001
software,10101000011,requirements,11100010101
requirements,11100010101,specification,10111001111
specification,10111001111,housingu,01010111111
housingu,01010111111,page,11010110101
software,10101000011,quality,11101000111
quality,11101000111,attributes,00011010000
attributes,00011010000,correctness,00101011010
correctness,00101011010,product,11111010010
product,11111010010,implement,01011100100
implement,01011100100,method,11001100101
method,11001100101,verify,10011000100
verify,10011000100,correctness,00101011010
correctness,00101011010,rental,11100101000
rental,11100101000,listings,01000001011
one,11011101000,way,10001011011
way,10001011011,captcha,00010000110
captcha,00010000110,image,01011100000
image,01011100000,limit,01000011101
limit,01000011101,postings,11110101000
postings,11110101000,human,01010101000
human,01010101000,users,10011010111
prevent,11111101100,automated,00011111111
automated,00011111111,spam,10111000110
spam,10111000110,bots,00010111101
bots,00010111101,posting,11110111000
posting,11110111000,site,10101001001
beyond,00010101010,must,11001011000
must,11001011000,also,00001110001
also,00001110001,verify,10011000100
verify,10011000100,validity,10011011000
validity,10011011000,listings,01000001011
hooking,01010110010,google,01110000100
google,01110000100,maps,11000110111
maps,11000110111,api,00001001001
api,00001001001,cross,00101111010
cross,00101111010,referencing,11101100010
referencing,11101100010,entered,01101111100
entered,01101111100,addresses,00000100101
addresses,00000100101,google,01110000100
google,01110000100,verify,10011000100
verify,10011000100,address,00000100100
address,00000100100,real,11101010011
furthermore,01110010101,impose,01011101000
impose,01011101000,check,00110010110
check,00110010110,prevent,11111101100
prevent,11111101100,duplicate,01100110101
duplicate,01100110101,listings,01000001011
listings,01000001011,property,11111001011
property,11111001011,adaptability,00000111011
adaptability,00000111011,product,11111010010
product,11111010010,must,11001011000
must,11001011000,adaptable,00000111001
adaptable,00000111001,sense,10101101100
sense,10101101100,displays,01100001111
displays,01100001111,properly,11111001000
properly,11111001000,functionally,01110010010
functionally,01110010010,user,10011110010
user,10011110010,matter,11000111101
matter,11000111101,screen,10100111100
screen,10100111100,size,10101001110
size,10101001110,using,10011011100
important,01011101001,today,10010001011
today,10010001011,website,10001010100
website,10001010100,traffic,10010010101
traffic,10010010101,originates,11010101101
originates,11010101101,mobile,11001111101
mobile,11001111101,device,00100001101
device,00100001101,tablet,10110010101
accomplish,00000011000,using,10011011100
using,10011011100,responsive,11100000111
responsive,11100000111,css,00101111011
css,00101111011,design,00100010110
design,00100010110,downscale,01100010011
downscale,01100010011,layout,01000111011
layout,01000111011,according,00000011001
according,00000011001,screen,10100111100
screen,10100111100,size,10101001110
size,10101001110,viewer,10011000000
could,00101010101,strict,10111100010
strict,10111100010,downscale,01100010011
downscale,01100010011,content,00111000000
content,00111000000,change,00110011011
change,00110011011,simply,10101011010
simply,10101011010,shrinks,10101010111
shrinks,10101010111,could,00101010101
could,00101010101,full,01110110011
full,01110110011,content,00111000000
content,00111000000,switch,10110110001
switch,10110110001,larger,01000101001
larger,01000101001,items,01001101000
items,01001101000,replaced,11100111010
replaced,11100111010,smaller,10101000111
smaller,10101000111,phone,11110001111
phone,11110001111,oriented,11010101100
oriented,11010101100,items,01001101000
items,01001101000,shrinking,10101010110
shrinking,10101010110,navigation,11001000110
navigation,11001000110,menu,11000100000
menu,11000100000,dropdown,01100110001
dropdown,01100110001,button,00010011111
button,00010011111,opposed,11011100001
opposed,11011100001,horizontal,01010110111
horizontal,01010110111,list,01000011000
list,01000011000,inside,01011001100
inside,01011001100,bar,00011100011
user,10011110010,interfaces,01001011000
interfaces,01001011000,module,11001110011
module,11001110011,budget,00010010110
budget,00010010110,tracker,10010010100
tracker,10010010100,set,10101111111
set,10101111111,amount,00001010101
amount,00001010101,budget,00010010110
budget,00010010110,budget,00010010110
budget,00010010110,tracker,10010010100
tracker,10010010100,user,10011110010
user,10011110010,need,11001000000
need,11001000000,set,10101111111
set,10101111111,amount,00001010101
amount,00001010101,spent,10111011010
spent,10111011010,per,11010001100
per,11010001100,shopping,10101110010
features,01111010101,also,00001110001
also,00001110001,set,10101111111
set,10101111111,date,00100100001
date,00100100001,write,10001101111
write,10001101111,notes,11011010111
notes,11011010111,user,10011110010
user,10011110010,purpose,11101000011
set,10101111111,requirement,11100010111
requirement,11100010111,user,10011110010
user,10011110010,hit,01010010000
hit,01010010000,set,10101111111
set,10101111111,button,00010011111
enter,01101111101,serial,10101101011
serial,10101101011,barcode,00011100000
barcode,00011100000,deduct,00100100100
deduct,00100100100,amount,00001010101
amount,00001010101,previous,11111101101
previous,11111101101,number,11011010011
number,11011010011,interface,01001001000
interface,01001001000,user,10011110010
user,10011110010,need,11001000000
need,11001000000,enter,01101111101
enter,01101111101,product,11111010010
product,11111010010,serial,10101101011
serial,10101101011,barcode,00011100000
barcode,00011100000,show,10101110000
show,10101110000,price,11111101111
price,11111101111,product,11111010010
product,11111010010,deduct,00100100100
deduct,00100100100,amount,00001010101
amount,00001010101,set,10101111111
interface,01001001000,also,00001110001
also,00001110001,provide,11111000110
provide,11111000110,progress,11111011110
progress,11111011110,bar,00011100011
bar,00011100011,shows,10101010011
shows,10101010011,visualize,10001001100
visualize,10001001100,progression,11111011010
also,00001110001,provides,11111000011
provides,11111000011,x,10001100100
x,10001100100,button,00010011111
button,00010011111,user,10011110010
user,10011110010,wants,10001001001
wants,10001001001,delete,00100111001
delete,00100111001,item,01001111000
item,01001111000,click,00110110100
click,00110110100,button,00010011111
interface,01001001000,also,00001110001
also,00001110001,includes,01011111111
includes,01011111111,button,00010011111
button,00010011111,user,10011110010
user,10011110010,edit,01100101000
edit,01100101000,amount,00001010101
amount,00001010101,budget,00010010110
budget,00010010110,user,10011110010
user,10011110010,wanted,10001001011
wanted,10001001011,increase,01011110101
increase,01011110101,rease,11101110000
rease,11101110000,amount,00001010101
module,11001110011,product,11111010010
product,11111010010,navigation,11001000110
navigation,11001000110,recommended,11101111000
recommended,11101111000,products,11111010111
products,11111010111,module,11001110011
module,11001110011,product,11111010010
product,11111010010,navigation,11001000110
navigation,11001000110,shows,10101010011
shows,10101010011,interface,01001001000
interface,01001001000,users,10011010111
users,10011010111,use,10011110101
use,10011110101,search,10100111011
search,10100111011,product,11111010010
product,11111010010,item,01001111000
item,01001111000,location,01000000100
location,01000000100,superket,10110111010
superket,10110111010,interface,01001001000
interface,01001001000,short,10101110011
short,10101110011,list,01000011000
list,01000011000,user,10011110010
user,10011110010,input,01011001111
input,01011001111,product,11111010010
product,11111010010,name,11001001011
name,11001001011,search,10100111011
search,10100111011,box,00010110101
user,10011110010,also,00001110001
also,00001110001,click,00110110100
click,00110110100,product,11111010010
product,11111010010,image,01011100000
image,01011100000,see,10100100101
see,10100100101,price,11111101111
price,11111101111,product,11111010010
product,11111010010,recommended,11101111000
recommended,11101111000,figure,01111010001
shows,10101010011,interface,01001001000
interface,01001001000,execute,01101000101
execute,01101000101,user,10011110010
user,10011110010,click,00110110100
click,00110110100,product,11111010010
product,11111010010,figure,01111010001
go,01110001010,product,11111010010
product,11111010010,details,00100011001
details,00100011001,location,01000000100
location,01000000100,show,10101110000
show,10101110000,price,11111101111
price,11111101111,location,01000000100
location,01000000100,product,11111010010
interface,01001001000,also,00001110001
also,00001110001,appear,00001001010
appear,00001001010,product,11111010010
product,11111010010,users,10011010111
users,10011010111,want,10001001010
want,10001001010,search,10100111011
call,00010011000,product,11111010010
product,11111010010,recommended,11101111000
recommended,11101111000,also,00001110001
also,00001110001,appear,00001001010
appear,00001001010,include,01011111010
include,01011111010,product,11111010010
product,11111010010,price,11111101111
module,11001110011,halal,01010001100
halal,01010001100,searching,10100101000
searching,10100101000,module,11001110011
module,11001110011,halal,01010001100
halal,01010001100,searching,10100101000
searching,10100101000,screen,10100111100
screen,10100111100,essys,01101010101
essys,01101010101,interface,01001001000
interface,01001001000,directly,00100000000
directly,00100000000,search,10100111011
search,10100111011,name,11001001011
name,11001001011,product,11111010010
product,11111010010,show,10101110000
show,10101110000,halal,01010001100
halal,01010001100,nonhalal,11011011011
nonhalal,11011011011,product,11111010010
button,00010011111,search,10100111011
search,10100111011,show,10101110000
show,10101110000,product,11111010010
product,11111010010,nameprize,11001001010
nameprize,11001001010,state,10111110110
state,10111110110,halal,01010001100
halal,01010001100,non,11011001010
non,11011001010,halal,01010001100
halal,01010001100,information,01011011111
information,01011011111,halal,01010001100
halal,01010001100,statement,10111110101
statement,10111110101,module,11001110011
module,11001110011,product,11111010010
product,11111010010,ingredients,01011011011
ingredients,01011011011,module,11001110011
module,11001110011,halal,01010001100
halal,01010001100,recognition,11101111010
recognition,11101111010,screen,10100111100
screen,10100111100,essys,01101010101
essys,01101010101,interface,01001001000
interface,01001001000,user,10011110010
user,10011110010,take,10110011100
take,10110011100,image,01011100000
image,01011100000,halal,01010001100
halal,01010001100,logo,01000000000
logo,01000000000,product,11111010010
product,11111010010,know,01000100001
know,01000100001,status,10111111110
status,10111111110,check,00110010110
check,00110010110,product,11111010010
product,11111010010,approve,00011000000
approve,00011000000,jakim,01001101001
button,00010011111,scan,10100110010
scan,10100110010,barcode,00011100000
barcode,00011100000,show,10101110000
show,10101110000,details,00100011001
details,00100011001,selected,10100100001
selected,10100100001,item,01001111000
details,00100011001,product,11111010010
product,11111010010,include,01011111010
include,01011111010,ingredients,01011011011
ingredients,01011011011,manufacture,11000110011
manufacture,11000110011,halal,01010001100
halal,01010001100,certificate,00110001000
certificate,00110001000,product,11111010010
product,11111010010,information,01011011111
product,11111010010,details,00100011001
details,00100011001,logo,01000000000
logo,01000000000,recognition,11101111010
recognition,11101111010,detection,00100001001
hardware,01010011000,interfaces,01001011000
interfaces,01001011000,hardware,01010011000
hardware,01010011000,used,10011110111
used,10011110111,within,10001111101
within,10001111101,system,10110010001
system,10110010001,standard,10111010010
standard,10111010010,hardware,01010011000
hardware,01010011000,clientserver,00110111101
clientserver,00110111101,computing,00111110110
consist,00111011000,server,10101101000
server,10101101000,computer,00111110101
computer,00111110101,desktop,00100011101
desktop,00100011101,computer,00111110101
computer,00111110101,client,00110111100
client,00110111100,mobile,11001111101
mobile,11001111101,device,00100001101
computer,00111110101,use,10011110101
use,10011110101,make,11000011110
make,11000011110,coding,00110101000
coding,00110101000,android,00001011110
android,00001011110,studio,10110100110
studio,10110100110,software,10101000011
software,10101000011,develop,00100001110
develop,00100001110,mobile,11001111101
mobile,11001111101,application,00001000100
hardware,01010011000,communicate,00110100000
communicate,00110100000,among,00001010111
among,00001010111,using,10011011100
using,10011011100,standard,10111010010
standard,10111010010,tcpip,10110001001
tcpip,10110001001,protocol,11111000101
protocol,11111000101,http,01010111001
http,01010111001,https,01010111000
https,01010111000,ldap,01000111010
ldap,01000111010,smtp,10101000010
data,00101100011,interchange,01001001101
interchange,01001001101,using,10011011100
using,10011011100,json,01001101100
json,01001101100,string,10111100001
string,10111100001,plain,11110011101
plain,11110011101,text,10110000001
security,10100100100,purposes,11101000010
purposes,11101000010,communication,00111100001
communication,00111100001,among,00001010111
among,00001010111,made,11000001110
made,11000001110,via,10011000010
via,10011000010,https,01010111000
https,01010111000,communication,00111100001
communication,00111100001,channel,00110011101
authentication,00011110010,via,10011000010
via,10011000010,ldap,01000111010
ldap,01000111010,service,10101111011
service,10101111011,also,00001110001
also,00001110001,required,11100010110
required,11100010110,critical,00101111110
critical,00101111110,data,00101100011
data,00101100011,operations,11011100011
operations,11011100011,hardware,01010011000
hardware,01010011000,communicate,00110100000
communicate,00110100000,peers,11010001011
peers,11010001011,within,10001111101
within,10001111101,system,10110010001
client,00110111100,mobile,11001111101
mobile,11001111101,device,00100001101
device,00100001101,current,00101111000
current,00101111000,implementation,01011101100
implementation,01011101100,concentrate,00111110010
concentrate,00111110010,android,00001011110
android,00001011110,version,10011000101
version,10011000101,use,10011110101
use,10011110101,mobile,11001111101
mobile,11001111101,application,00001000100
specific,10111001100,target,10110011010
target,10110011010,implementation,01011101100
implementation,01011101100,client,00110111100
client,00110111100,mobile,11001111101
mobile,11001111101,device,00100001101
device,00100001101,must,11001011000
must,11001011000,equipped,01101110000
equipped,01101110000,using,10011011100
using,10011011100,camera,00010001001
camera,00010001001,facility,01111001000
facility,01111001000,users,10011010111
users,10011010111,scan,10100110010
scan,10100110010,barcode,00011100000
barcode,00011100000,take,10110011100
take,10110011100,fully,01110110001
fully,01110110001,take,10110011100
take,10110011100,advantage,00001100100
advantage,00001100100,service,10101111011
service,10101111011,provided,11111000010
provided,11111000010,system,10110010001
software,10101000011,interfaces,01001011000
interfaces,01001011000,figure,01111010001
figure,01111010001,shows,10101010011
shows,10101010011,structure,10110100000
structure,10110100000,system,10110010001
system,10110010001,implemented,01011101111
implemented,01011101111,integration,01001000000
integration,01001000000,mobile,11001111101
mobile,11001111101,phone,11110001111
phone,11110001111,application,00001000100
application,00001000100,develop,00100001110
develop,00100001110,based,00010100000
based,00010100000,basic,00010100011
basic,00010100011,system,10110010001
system,10110010001,requirement,11100010111
requirement,11100010111,application,00001000100
application,00001000100,server,10101101000
server,10101101000,support,10110111101
support,10110111101,api,00001001001
api,00001001001,application,00001000100
application,00001000100,program,11111011101
program,11111011101,interface,01001001000
interface,01001001000,database,00101100001
database,00101100001,choose,00110010001
choose,00110010001,use,10011110101
use,10011110101,real,11101010011
real,11101010011,time,10010001101
time,10010001101,firebase,01111111010
firebase,01111111010,platform,11110010110
software,10101000011,component,00111111010
component,00111111010,shows,10101010011
shows,10101010011,figure,01111010001
figure,01111010001,act,00000110000
act,00000110000,client,00110111100
client,00110111100,database,00101100001
database,00101100001,server,10101101000
roles,10100011010,client,00110111100
client,00110111100,server,10101101000
server,10101101000,communication,00111100001
communication,00111100001,channel,00110011101
channel,00110011101,used,10011110111
used,10011110111,support,10110111101
support,10110111101,modules,11001110001
modules,11001110001,messagedata,11001100011
messagedata,11001100011,involved,01001110010
involved,01001110010,listed,01000001000
listed,01000001000,table,10110010110
communications,00111100011,interfaces,01001011000
interfaces,01001011000,client,00110111100
client,00110111100,server,10101101000
server,10101101000,communication,00111100001
communication,00111100001,channel,00110011101
channel,00110011101,toolslibraries,10010011010
toolslibraries,10010011010,messagedata,11001100011
messagedata,11001100011,application,00001000100
application,00001000100,server,10101101000
server,10101101000,apache,00001001000
apache,00001001000,server,10101101000
server,10101101000,http,01010111001
http,01010111001,secure,10100101111
secure,10100101111,json,01001101100
json,01001101100,scheme,10100110111
scheme,10100110111,json,01001101100
json,01001101100,string,10111100001
string,10111100001,essys,01101010101
essys,01101010101,app,00001001011
app,00001001011,fireb,01111111110
